id,dates,cardinal_points,region,city,latitude,longitude,category,commodity,unit,price_flag,price_type,currency,price,usd_price
16179,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,3,0.6521
16180,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,9,1.9562
16181,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,43,9.3463
16182,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,2,0.4347
16183,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.25,0.7064
16184,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
16185,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,miscellaneous food,Sugar,KG,actual,Retail,LYD,2,0.4347
16186,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,4.75,1.0324
16187,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,2.75,0.5977
16188,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,2.31,0.5026
16189,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Diapers,30 pcs,actual,Retail,LYD,14,3.043
16190,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Dishwashing liquid,L,actual,Retail,LYD,1,0.2174
16191,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Fuel (gas),11 KG,actual,Retail,LYD,6,1.3041
16192,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Handwash soap,Bar,actual,Retail,LYD,1.5,0.326
16193,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Laundry detergent,L,actual,Retail,LYD,1,0.2174
16194,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Laundry soap,KG,actual,Retail,LYD,2,0.4347
16195,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,2.5,0.5434
16196,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Shampoo,250 ML,actual,Retail,LYD,3.12,0.6792
16197,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Toothbrush,Brush,actual,Retail,LYD,3,0.6521
16198,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Toothpaste,100 ML,actual,Retail,LYD,2.75,0.5977
16199,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,non-food,Water (drinking),L,actual,Retail,LYD,0.36,0.0782
16200,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,oil and fats,Oil (vegetable),L,actual,Retail,LYD,5.75,1.2498
16201,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,pulses and nuts,Beans,400 G,actual,Retail,LYD,1.5,0.326
16202,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,1.25,0.2717
16203,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,5.83,1.2679
16204,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,vegetables and fruits,Onions,KG,actual,Retail,LYD,3.83,0.8332
16205,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,4,0.8694
16273,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
16274,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.58,0.7787
16275,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.88,0.4086
16276,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,cereals and tubers,Potatoes,KG,actual,Retail,LYD,4.06,0.883
16277,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,cereals and tubers,Rice,KG,actual,Retail,LYD,4,0.8694
16278,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,1.75,0.3804
16279,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,10.25,2.2279
16280,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,3.5,0.7607
16281,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,7,1.5215
16282,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,33,7.1727
16283,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,2,0.4347
16284,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.56,0.7743
16285,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
16286,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,miscellaneous food,Sugar,KG,actual,Retail,LYD,2,0.4347
16287,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,4.89,1.0623
16288,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,2.62,0.5706
16289,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,2.31,0.5026
16290,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Diapers,30 pcs,actual,Retail,LYD,14.62,3.1788
16291,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Dishwashing liquid,L,actual,Retail,LYD,2.62,0.5706
16292,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Fuel (gas),11 KG,actual,Retail,LYD,7.5,1.6302
16293,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Handwash soap,Bar,actual,Retail,LYD,1.5,0.326
16294,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Laundry detergent,L,actual,Retail,LYD,2.44,0.5298
16295,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Laundry soap,KG,actual,Retail,LYD,1.75,0.3804
16296,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,4,0.8694
16297,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Shampoo,250 ML,actual,Retail,LYD,3.75,0.8151
16298,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Toothbrush,Brush,actual,Retail,LYD,1.75,0.3804
16299,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Toothpaste,100 ML,actual,Retail,LYD,2.37,0.5157
16300,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,non-food,Water (drinking),L,actual,Retail,LYD,0.29,0.063
16301,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,oil and fats,Oil (vegetable),L,actual,Retail,LYD,4.5,0.9781
16302,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,1.5,0.326
16303,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,4.12,0.8966
16304,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,vegetables and fruits,Onions,KG,actual,Retail,LYD,4,0.8694
16305,4/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,3.19,0.6928
16340,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1,0.2174
16341,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,cereals and tubers,Couscous,KG,actual,Retail,LYD,2.5,0.5434
16342,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1,0.2174
16343,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,cereals and tubers,Potatoes,KG,actual,Retail,LYD,3.75,0.8151
16344,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,cereals and tubers,Rice,KG,actual,Retail,LYD,4.5,0.9781
16345,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,2,0.4347
16346,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,10,2.1736
16347,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,3.5,0.7607
16348,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,10,2.1736
16349,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,40,8.6942
16350,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,2,0.4347
16351,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,4,0.8694
16352,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
16353,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,miscellaneous food,Sugar,KG,actual,Retail,LYD,2,0.4347
16354,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,6.25,1.3585
16355,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,4,0.8694
16356,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,2.25,0.4891
16357,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Diapers,30 pcs,actual,Retail,LYD,15,3.2603
16358,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Dishwashing liquid,L,actual,Retail,LYD,1,0.2174
16359,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Fuel (gas),11 KG,actual,Retail,LYD,5,1.0868
16360,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Handwash soap,Bar,actual,Retail,LYD,7.5,1.6302
16361,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Laundry detergent,L,actual,Retail,LYD,1,0.2174
16362,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Laundry soap,KG,actual,Retail,LYD,6,1.3041
16363,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,5,1.0868
16364,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Shampoo,250 ML,actual,Retail,LYD,3,0.6521
16365,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Toothbrush,Brush,actual,Retail,LYD,1,0.2174
16366,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Toothpaste,100 ML,actual,Retail,LYD,2.9,0.6303
16367,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,non-food,Water (drinking),L,actual,Retail,LYD,0.21,0.0456
16368,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,oil and fats,Oil (vegetable),L,actual,Retail,LYD,4.5,0.9781
16369,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,2,0.4347
16370,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,6,1.3041
16371,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,vegetables and fruits,Onions,KG,actual,Retail,LYD,3,0.6521
16372,4/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,3,0.6521
16406,4/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Fuel (gas),11 KG,actual,Retail,LYD,3,0.6521
16743,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
16744,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.38,0.7336
16745,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,cereals and tubers,Pasta,500 G,actual,Retail,LYD,2.06,0.4483
16746,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,cereals and tubers,Potatoes,KG,actual,Retail,LYD,4,0.8694
16747,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,cereals and tubers,Rice,KG,actual,Retail,LYD,3.75,0.8151
16748,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,2.25,0.4891
16749,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,9.75,2.1192
16750,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,4.56,0.9917
16751,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,7.25,1.5758
16752,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,35,7.6074
16753,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,2.06,0.4483
16754,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.75,0.8151
16755,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
16756,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,miscellaneous food,Sugar,KG,actual,Retail,LYD,2,0.4347
16757,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,3.38,0.7336
16758,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,3.5,0.7607
16759,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,2.94,0.6385
16760,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Diapers,30 pcs,actual,Retail,LYD,31.25,6.7924
16761,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Dishwashing liquid,L,actual,Retail,LYD,3.88,0.8423
16762,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Fuel (gas),11 KG,actual,Retail,LYD,3.5,0.7607
16763,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Handwash soap,Bar,actual,Retail,LYD,2,0.4347
16764,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Laundry detergent,L,actual,Retail,LYD,3.88,0.8423
16765,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Laundry soap,KG,actual,Retail,LYD,8.25,1.7932
16766,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3,0.6521
16767,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Shampoo,250 ML,actual,Retail,LYD,7.12,1.5487
16768,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Toothbrush,Brush,actual,Retail,LYD,3.69,0.8015
16769,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Toothpaste,100 ML,actual,Retail,LYD,5.75,1.2498
16770,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,non-food,Water (drinking),L,actual,Retail,LYD,0.29,0.0641
16771,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,oil and fats,Oil (vegetable),L,actual,Retail,LYD,4.62,1.0053
16772,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,pulses and nuts,Beans,400 G,actual,Retail,LYD,3,0.6521
16773,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,2.75,0.5977
16774,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,5.75,1.2498
16775,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,vegetables and fruits,Onions,KG,actual,Retail,LYD,3.38,0.7336
16776,4/15/2019,West,Tripoli,Tajoura,32.88344465,13.35254751,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,3.5,0.7607
17342,5/15/2019,West,Al Jabal Al Gharbi,Yefren,32.06383909,12.52765064,pulses and nuts,Beans,400 G,actual,Retail,LYD,1.88,0.4075
17376,5/15/2019,West,Aljfara,Janzour,32.82559273,13.02606677,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.38,0.5162
17413,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
17414,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.5,0.7607
17415,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.44,0.3124
17416,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,cereals and tubers,Potatoes,KG,actual,Retail,LYD,3.5,0.7607
17417,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,cereals and tubers,Rice,KG,actual,Retail,LYD,3.25,0.7064
17418,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,1.5,0.326
17419,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,12.5,2.7169
17420,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,3.25,0.7064
17421,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,11.94,2.5947
17422,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,39.25,8.5312
17423,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,2.88,0.6249
17424,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.69,0.8015
17425,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
17426,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,miscellaneous food,Sugar,KG,actual,Retail,LYD,2.44,0.5298
17427,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,6,1.3041
17428,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,3.62,0.7879
17429,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,2,0.4347
17430,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Diapers,30 pcs,actual,Retail,LYD,15.62,3.3962
17431,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Dishwashing liquid,L,actual,Retail,LYD,0.75,0.163
17433,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Handwash soap,Bar,actual,Retail,LYD,1.06,0.2309
17434,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Laundry detergent,L,actual,Retail,LYD,1,0.2174
17435,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Laundry soap,KG,actual,Retail,LYD,3.81,0.8287
17436,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3.88,0.8423
17437,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Shampoo,250 ML,actual,Retail,LYD,3.62,0.7879
17438,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Toothbrush,Brush,actual,Retail,LYD,0.88,0.1902
17439,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Toothpaste,100 ML,actual,Retail,LYD,1.5,0.326
17440,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,non-food,Water (drinking),L,actual,Retail,LYD,0.29,0.063
17441,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,oil and fats,Oil (vegetable),L,actual,Retail,LYD,3.62,0.7879
17442,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,2,0.4347
17443,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,4.12,0.8966
17444,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,vegetables and fruits,Onions,KG,actual,Retail,LYD,5.88,1.277
17445,5/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,4.12,0.8966
17646,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
17647,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,cereals and tubers,Couscous,KG,actual,Retail,LYD,4.25,0.9238
17648,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.88,0.4086
17649,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,cereals and tubers,Potatoes,KG,actual,Retail,LYD,3.88,0.8423
17650,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,cereals and tubers,Rice,KG,actual,Retail,LYD,3.44,0.7472
17651,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,2.31,0.5026
17652,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,10,2.1736
17653,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,3.19,0.6928
17654,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,7.94,1.7253
17655,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,33.5,7.2814
17656,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,2,0.4347
17657,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.69,0.8015
17658,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
17659,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,miscellaneous food,Sugar,KG,actual,Retail,LYD,1.94,0.4211
17660,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,4.38,0.9509
17661,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,2.5,0.5434
17662,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,2.88,0.6249
17663,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Diapers,30 pcs,actual,Retail,LYD,14.75,3.206
17664,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Dishwashing liquid,L,actual,Retail,LYD,3.25,0.7064
17665,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Fuel (gas),11 KG,actual,Retail,LYD,6.25,1.3585
17666,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Handwash soap,Bar,actual,Retail,LYD,1.44,0.3124
17667,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Laundry detergent,L,actual,Retail,LYD,2.38,0.5162
17668,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Laundry soap,KG,actual,Retail,LYD,1.94,0.4211
